Episode,Terminal State,Reward,Running Average
743,GOAL,1000000,821984.4454912517
744,GOAL,999998,822223.7110215054
745,GOAL,999998,822462.3342281879
746,GOAL,999996,822700.3150134048
747,GOAL,999998,822937.6613119143
748,GOAL,999996,823174.3703208556
749,GOAL,999997,823410.4485981308
750,GOAL,999999,823645.9
751,GOAL,999999,823880.72436751
752,GOAL,999997,824114.9215425532
753,GOAL,1000000,824348.5006640106
754,GOAL,999998,824581.4575596817
755,GOAL,999998,824813.7973509934
756,GOAL,999996,825045.5198412698
757,GOAL,999998,825276.6327608983
758,GOAL,999997,825507.1345646438
759,GOAL,1000000,825737.0329380764
760,GOAL,999998,825966.3236842105
761,GOAL,999998,826195.0118265441
762,GOAL,999997,826423.0984251968
763,GOAL,999999,826650.5897771952
764,GOAL,999997,826877.4829842931
765,GOAL,999998,827103.7843137255
766,GOAL,999997,827329.4934725849
767,GOAL,999997,827554.6140808344
768,GOAL,999999,827779.1510416666
769,GOAL,999997,828003.1014304291
770,GOAL,999997,828226.4701298701
771,GOAL,999998,828449.2607003892
772,GOAL,999996,828671.4715025907
773,GOAL,999998,828893.1099611901
774,GOAL,999999,829114.177002584
775,GOAL,999998,829334.6722580645
776,GOAL,999997,829554.5979381443
777,GOAL,999998,829773.9588159588
778,GOAL,999997,829992.7544987147
779,GOAL,999998,830210.9897304237
780,GOAL,999997,830428.6641025641
781,GOAL,1000000,830645.7848911652
782,GOAL,999996,830862.3452685422
783,GOAL,1000000,831078.3575989783
784,GOAL,999996,831293.8137755102
785,GOAL,1000000,831508.7261146497
786,GOAL,999997,831723.0877862596
787,GOAL,999999,831936.9072426938
788,GOAL,999996,832150.1802030457
789,GOAL,999999,832362.9163498098
790,GOAL,999999,832575.1139240506
791,GOAL,999997,832786.7724399494
792,GOAL,999998,832997.8977272727
793,GOAL,1000000,833208.4930643127
794,GOAL,999997,833418.5541561713
795,GOAL,1000000,833628.0905660377
796,GOAL,999997,833837.0967336684
797,GOAL,999997,834045.5784190715
798,GOAL,999997,834253.537593985
799,GOAL,999997,834460.9762202754
800,GOAL,999996,834667.895
801,GOAL,999998,834874.2996254682
802,GOAL,999997,835080.1882793017
803,GOAL,999998,835285.5653798257
804,GOAL,999998,835490.4315920398
805,GOAL,999998,835694.7888198758
806,GOAL,999997,835898.6377171216
807,GOAL,999999,836101.9838909542
808,GOAL,999999,836304.8267326732
809,GOAL,999998,836507.1668726823
810,GOAL,1000000,836709.0098765432
811,GOAL,999998,836910.3526510481
812,GOAL,999999,837111.2007389163
813,GOAL,999997,837311.5522755227
814,GOAL,999997,837511.4115479116
815,GOAL,1000000,837710.7840490798
816,GOAL,999999,837909.6666666666
817,GOAL,999997,838108.0599755202
818,GOAL,999999,838305.9706601467
819,GOAL,999998,838503.3968253968
820,GOAL,999998,838700.3414634146
821,GOAL,999997,838896.8051157126
822,GOAL,1000000,839092.7944038929
823,GOAL,999997,839288.3037667072
824,GOAL,999996,839483.3373786408
825,GOAL,999996,839677.8981818182
826,GOAL,999997,839871.9891041162
827,GOAL,999998,840065.6118500604
828,GOAL,999998,840258.7669082126
829,GOAL,1000000,840451.4583835946
830,GOAL,999998,840643.6831325301
831,GOAL,999998,840835.4452466908
832,GOAL,999998,841026.7463942308
833,GOAL,999998,841217.5882352941
834,GOAL,999998,841407.9724220623
835,GOAL,999998,841597.9005988024
836,GOAL,999997,841787.3732057416
837,GOAL,999998,841976.394265233
838,GOAL,1000000,842164.9665871122
839,GOAL,999999,842353.0882002384
840,GOAL,999996,842540.7583333333
841,GOAL,999997,842727.983353151
842,GOAL,999997,842914.7636579572
843,GOAL,999998,843101.1020166073
844,GOAL,999998,843286.9988151658
845,GOAL,999996,843472.4532544379
846,GOAL,999999,843657.4728132387
847,GOAL,999998,843842.054309327
848,GOAL,999998,844026.2004716981
849,GOAL,999997,844209.9116607774
850,GOAL,999997,844393.1905882353
851,GOAL,999997,844576.0387779083
852,GOAL,999998,844758.4589201878
853,GOAL,999998,844940.4513481829
854,GOAL,999998,845122.0175644028
855,GOAL,999998,845303.1590643275
856,GOAL,999999,845483.8785046729
857,GOAL,999998,845664.1750291715
858,GOAL,999998,845844.0512820513
859,GOAL,999996,846023.5064027939
860,GOAL,999999,846202.5476744187
861,GOAL,999997,846381.1707317074
862,GOAL,1000000,846559.3828306264
863,GOAL,1000000,846737.1819235226
864,GOAL,999997,846914.5659722222
865,GOAL,999998,847091.5410404624
866,GOAL,999996,847268.1050808314
867,GOAL,999999,847444.2652825837
868,GOAL,999999,847620.0195852534
869,GOAL,1000000,847795.3705408516
870,GOAL,999999,847970.3172413793
871,GOAL,999999,848144.8622273249
872,GOAL,1000000,848319.0080275229
873,BOUNDARY,-2002,847344.9862542956
874,GOAL,1000000,847519.6487414187
875,BOUNDARY,-2001,846548.768
876,BOUNDARY,-2001,845580.1038812785
877,GOAL,999999,845756.1801596351
878,GOAL,999999,845931.8553530752
879,GOAL,999999,846107.1308304892
880,GOAL,999999,846282.0079545454
881,BOUNDARY,-2001,845319.1441543701
882,GOAL,999999,845494.5181405896
883,BOUNDARY,-2001,844534.7270668177
884,BOUNDARY,-2002,843577.1063348416
885,BOUNDARY,-2000,842621.6519774011
886,GOAL,999998,842799.2776523702
887,BOUNDARY,-2001,841846.8534385569
888,GOAL,999998,842024.9515765766
889,GOAL,999998,842202.6490438695
890,GOAL,999998,842379.9471910113
891,GOAL,999998,842556.847362514
892,GOAL,1000000,842733.3531390134
893,GOAL,999999,842909.4624860022
894,GOAL,999997,843085.1756152125
895,GOAL,1000000,843260.4994413408
896,GOAL,999998,843435.4296875
897,GOAL,999998,843609.9698996656
898,GOAL,999996,843784.1191536748
899,GOAL,999997,843957.8820912124
900,GOAL,999997,844131.2588888889
901,GOAL,1000000,844304.2541620422
902,GOAL,999996,844476.8614190688
903,GOAL,999999,844649.0897009966
904,GOAL,999997,844820.9347345133
905,GOAL,999998,844992.4011049723
906,GOAL,999999,845163.4900662252
907,GOAL,1000000,845334.2028665931
908,GOAL,999998,845504.5374449339
909,GOAL,999999,845674.4983498349
910,GOAL,999999,845844.0857142857
911,GOAL,999998,846013.2996706916
912,GOAL,999999,846182.1436403509
913,GOAL,999998,846350.6166484118
914,GOAL,999998,846518.7210065646
915,GOAL,999998,846686.4579234973
916,GOAL,999998,846853.82860262
917,GOAL,999999,847020.8353326063
918,GOAL,999999,847187.4782135077
919,GOAL,999997,847353.7562568008
920,GOAL,999999,847519.675
921,GOAL,999998,847685.2323561347
922,GOAL,999997,847850.4295010846
923,GOAL,999997,848015.2686890574
924,GOAL,1000000,848179.7543290043
925,GOAL,999999,848343.8832432432
926,GOAL,1000000,848507.6587473003
927,GOAL,1000000,848671.0809061489
928,GOAL,999996,848834.1465517242
929,GOAL,1000000,848996.8654467169
930,GOAL,1000000,849159.2344086021
931,GOAL,999998,849321.2524167561
932,GOAL,999999,849482.9238197425
933,GOAL,999996,849644.2454448018
934,GOAL,999999,849805.2248394004
935,GOAL,999998,849965.8588235294
936,GOAL,999999,850126.1506410256
937,GOAL,999998,850286.0992529349
938,GOAL,999998,850445.7068230277
939,GOAL,999998,850604.9744408946
940,GOAL,999998,850763.9031914894
941,GOAL,999999,850922.4952178533
942,GOAL,999998,851080.7494692145
943,GOAL,999997,851238.6670201485
944,GOAL,999999,851396.2521186441
945,GOAL,999998,851553.5026455027
946,GOAL,999999,851710.4217758985
947,GOAL,999998,851867.0084477296
948,GOAL,999998,852023.2647679325
949,GOAL,999997,852179.1907270811
950,GOAL,999997,852334.7884210526
951,GOAL,999999,852490.0609884332
952,GOAL,999998,852645.006302521
953,GOAL,999996,852799.6243441763
954,GOAL,999997,852953.9192872117
955,GOAL,999997,853107.8910994765
956,GOAL,999998,853261.5418410042
957,GOAL,999998,853414.8714733543
958,GOAL,999998,853567.8810020877
959,GOAL,999996,853720.5693430657
960,GOAL,999998,853872.9416666667
961,GOAL,999996,854024.9947970863
962,GOAL,999997,854176.7328482328
963,GOAL,999997,854328.1557632398
964,GOAL,999996,854479.2634854772
965,GOAL,1000000,854630.0621761658
966,GOAL,999997,854780.5455486543
967,GOAL,1000000,854930.7207859359
968,GOAL,1000000,855080.5857438017
969,GOAL,999998,855230.1393188854
970,GOAL,1000000,855379.3865979381
971,GOAL,999998,855528.324407827
972,GOAL,999996,855676.9537037037
973,GOAL,999997,855825.2785200411
974,GOAL,999996,855973.2977412731
975,GOAL,999997,856121.0143589744
976,GOAL,999998,856268.4293032787
977,GOAL,999997,856415.5414534289
978,GOAL,999999,856562.354805726
979,GOAL,999999,856708.8682328907
980,GOAL,999998,856855.081632653
981,GOAL,999997,857000.995922528
982,GOAL,999998,857146.6140529532
983,GOAL,999996,857291.9338758901
984,GOAL,999996,857436.9583333334
985,GOAL,999998,857581.69035533
986,GOAL,999997,857726.1277890466
987,GOAL,999999,857870.2745694022
988,GOAL,999997,858014.1275303643
989,GOAL,999999,858157.6916076845
990,GOAL,999999,858300.9656565656
991,GOAL,999999,858443.950554995
992,GOAL,999998,858586.6461693548
993,GOAL,999999,858729.055387714
994,GOAL,1000000,858871.1790744467
995,GOAL,999997,859013.0140703517
996,GOAL,1000000,859154.5672690764
997,GOAL,999997,859295.8335005015
998,GOAL,999997,859436.8166332665
999,GOAL,999999,859577.5195195195
1000,GOAL,1000000,859717.942
1001,GOAL,1000000,859858.0839160839
1002,GOAL,1000000,859997.9461077844
1003,GOAL,999999,860137.5284147557
1004,GOAL,999999,860276.8326693227
1005,GOAL,999997,860415.8577114427
1006,GOAL,999998,860554.6073558648
1007,GOAL,999998,860693.0814299901
1008,GOAL,999998,860831.2807539683
1009,GOAL,999999,860969.207135778
1010,GOAL,999998,861106.8594059406
1011,GOAL,999997,861244.2383778438
1012,GOAL,1000000,861381.3488142292
1013,GOAL,999996,861518.1846001975
1014,GOAL,999998,861654.7524654833
1015,BOUNDARY,-2003,860803.8581280789
1016,BOUNDARY,-2001,859954.6407480316
1017,GOAL,999999,860092.3441494592
1018,GOAL,999997,860229.7750491159
1019,GOAL,999998,860366.9371933268
1020,BOUNDARY,-2002,859521.4774509803
1021,BOUNDARY,-2003,858677.6728697355
1022,BOUNDARY,-2002,857835.5205479452
1023,BOUNDARY,-2003,856995.0136852395
1024,BOUNDARY,-2002,856156.1494140625
1025,BOUNDARY,-2003,855318.9209756098
1026,BOUNDARY,-2001,854483.3265107212
1027,BOUNDARY,-2000,853649.3602726387
1028,BOUNDARY,-2002,852817.0145914397
1029,BOUNDARY,-2002,851986.286686103
1030,BOUNDARY,-2000,851157.1737864078
1031,BOUNDARY,-2002,850329.6673132881
1032,BOUNDARY,-2001,849503.7655038759
1033,BOUNDARY,-2004,848679.4598257502
1034,BOUNDARY,-2001,847856.7514506769
1035,BOUNDARY,-2001,847035.6328502415
1036,BOUNDARY,-2000,846216.1003861004
1037,BOUNDARY,-2003,845398.1456123433
1038,BOUNDARY,-2003,844581.7668593449
1039,BOUNDARY,-2002,843766.9605389797
1040,BOUNDARY,-2000,842953.723076923
1041,BOUNDARY,-2004,842142.0441882805
1042,BOUNDARY,-2003,841331.924184261
1043,BOUNDARY,-2004,840523.3566634707
1044,BOUNDARY,-2001,839716.3409961686
1045,BOUNDARY,-2004,838910.866985646
1046,BOUNDARY,-2001,838106.9359464627
1047,BOUNDARY,-2003,837304.5386819484
1048,BOUNDARY,-2002,836503.6736641221
1049,BOUNDARY,-2001,835704.3365109628
1050,BOUNDARY,-2002,834906.520952381
1051,BOUNDARY,-2002,834110.2235965747
1052,BOUNDARY,-2003,833315.4391634981
1053,BOUNDARY,-2001,832522.1661918329
1054,BOUNDARY,-2002,831730.3975332069
1055,BOUNDARY,-2004,830940.1279620853
1056,BOUNDARY,-2002,830151.3570075758
1057,BOUNDARY,-2004,829364.0766319773
1058,BOUNDARY,-2003,828578.2854442344
1059,BOUNDARY,-2004,827793.9773371104
1060,BOUNDARY,-2002,827011.1509433963
1061,BOUNDARY,-2000,826229.8020735156
1062,BOUNDARY,-2002,825449.922787194
1063,BOUNDARY,-2003,824671.5098777047
1064,BOUNDARY,-2003,823894.5601503759
1065,BOUNDARY,-2003,823119.0694835681
1066,BOUNDARY,-2002,822345.0347091933
1067,BOUNDARY,-2001,821572.4517338332
1068,BOUNDARY,-2002,820801.3146067415
1069,BOUNDARY,-2002,820031.6202057998
1070,BOUNDARY,-2002,819263.3644859813
1071,BOUNDARY,-2002,818496.5434173669
1072,BOUNDARY,-2002,817731.1529850747
1073,BOUNDARY,-2003,816967.1882572228
1074,BOUNDARY,-2003,816204.6461824954
1075,BOUNDARY,-2003,815443.5227906976
1076,BOUNDARY,-2002,814683.8150557621
1077,BOUNDARY,-2000,813925.5199628598
1078,BOUNDARY,-2001,813168.6307977736
1079,BOUNDARY,-2002,812413.1436515292
1080,BOUNDARY,-2004,811659.0537037037
1081,BOUNDARY,-2003,810906.3598519888
1082,BOUNDARY,-2001,810155.0591497227
1083,BOUNDARY,-2002,809405.1449676823
1084,BOUNDARY,-2001,808656.6153136531
1085,BOUNDARY,-2000,807909.466359447
1086,BOUNDARY,-2003,807163.6906077348
1087,BOUNDARY,-2000,806419.2897884084
1088,BOUNDARY,-2002,805676.2555147059
1089,BOUNDARY,-2000,804934.5876951332
1090,BOUNDARY,-2003,804194.2779816514
1091,BOUNDARY,-2004,803455.3244729606
1092,BOUNDARY,-2002,802717.7261904762
1093,BOUNDARY,-2000,801981.4794144556
1094,BOUNDARY,-2002,801246.5767824497
1095,BOUNDARY,-2000,800513.0182648402
1096,BOUNDARY,-2001,799780.7974452554
1097,BOUNDARY,-2002,799049.9106654512
1098,BOUNDARY,-2003,798320.35428051
1099,BOUNDARY,-2001,797592.1273885351
1100,BOUNDARY,-2000,796865.2254545455
1101,BOUNDARY,-2002,796139.6421435059
1102,BOUNDARY,-2002,795415.3756805807
1103,BOUNDARY,-2002,794692.4224841342
1104,BOUNDARY,-2004,793970.7771739131
1105,BOUNDARY,-2000,793250.4416289593
1106,BOUNDARY,-2003,792531.4059674502
1107,BOUNDARY,-2002,791813.6702800362
1108,BOUNDARY,-2003,791097.2292418772
1109,BOUNDARY,-2002,790382.0811541929
1110,BOUNDARY,-2004,789668.2198198198
1111,BOUNDARY,-2002,788955.6453645364
1112,BOUNDARY,-2003,788244.3516187051
1113,BOUNDARY,-2003,787534.3360287511
1114,BOUNDARY,-2001,786825.5969479354
1115,BOUNDARY,-2000,786118.1300448431
1116,GOAL,999999,786309.7795698924
1117,GOAL,1000000,786501.0868397494
1118,GOAL,999999,786692.0509838999
1119,GOAL,999999,786882.6738159071
1120,GOAL,999998,787072.9553571428
1121,GOAL,999999,787262.8983050848
1122,GOAL,999998,787452.5017825312
1123,GOAL,999998,787641.767586821
1124,GOAL,999998,787830.696619217
1125,GOAL,999997,788019.2888888889
1126,GOAL,999997,788207.5461811722
1127,GOAL,999998,788395.4702750666
1128,GOAL,999996,788583.0593971631
1129,GOAL,999999,788770.3188662534
1130,GOAL,999998,788957.2460176991
1131,GOAL,999998,789143.842617153
1132,GOAL,1000000,789330.1113074205
1133,GOAL,999998,789516.0494263018
1134,GOAL,999998,789701.6596119929
1135,GOAL,999999,789886.9436123348
1136,GOAL,999999,790071.9014084507
1137,GOAL,999998,790256.5329815303
1138,GOAL,999998,790440.8400702988
1139,GOAL,999998,790624.8235294118
1140,GOAL,999999,790808.4850877193
1141,GOAL,999998,790991.8238387379
1142,GOAL,999998,791174.8415061296
1143,GOAL,999998,791357.5389326335
1144,GOAL,999996,791539.9152097902
1145,GOAL,999998,791721.9746724891
1146,GOAL,1000000,791903.7181500873
1147,GOAL,999998,792085.1429816914
1148,GOAL,999999,792266.2526132404
1149,BOUNDARY,-2002,791574.9834638817
1150,GOAL,1000000,791756.2226086956
1151,GOAL,999999,791937.1459600348
1152,GOAL,1000000,792117.7560763889
1153,GOAL,999997,792298.0503035559
1154,GOAL,999998,792478.0329289428
1155,GOAL,999997,792657.703030303
1156,GOAL,999996,792837.0614186851
1157,GOAL,999999,793016.1123595505
1158,GOAL,999998,793194.8531951641
1159,GOAL,999997,793373.284728214
1160,GOAL,999998,793551.4094827586
1161,GOAL,999998,793729.2273901809
1162,GOAL,999999,793906.7401032703
1163,GOAL,999998,794083.9466895958
1164,GOAL,999996,794260.8470790378
1165,GOAL,999998,794437.4454935623
1166,GOAL,999998,794613.7409948542
1167,GOAL,999996,794789.7326478149
1168,GOAL,999998,794965.4246575342
1169,GOAL,999998,795140.8160821215
1170,GOAL,999999,795315.9085470085
1171,GOAL,999998,795490.7011101623
1172,GOAL,999999,795665.1962457338
1173,GOAL,999998,795839.3930093776
1174,GOAL,999998,796013.2930153322
1175,GOAL,999999,796186.8978723404
1176,GOAL,999997,796360.2057823129
1177,GOAL,999999,796533.2209005947
1178,GOAL,999999,796705.9422750424
1179,GOAL,999999,796878.3706530959
1180,GOAL,999998,797050.5059322034
1181,GOAL,999997,797222.3488569009
1182,GOAL,999998,797393.9018612521
1183,GOAL,999998,797565.1648351648
1184,GOAL,999998,797736.1385135135
1185,GOAL,999997,797906.8227848101
1186,GOAL,999999,798077.2209106239
1187,GOAL,999999,798247.3319292334
1188,GOAL,999998,798417.1557239058
1189,GOAL,999997,798586.693019344
1190,GOAL,999997,798755.9453781513
1191,GOAL,999994,798924.9109991604
1192,GOAL,999999,799093.5973154362
1193,GOAL,1000000,799262.001676446
1194,GOAL,1000000,799430.1239530988
1195,GOAL,999997,799597.9623430963
1196,GOAL,999997,799765.5200668896
1197,GOAL,999998,799932.798663325
1198,GOAL,999999,800099.7988313857
1199,GOAL,999998,800266.5195996664
1200,GOAL,999997,800432.9616666667
1201,GOAL,1000000,800599.1290591174
1202,GOAL,999999,800765.0191347754
1203,GOAL,999998,800930.6325852036
1204,GOAL,1000000,801095.9725913621
1205,GOAL,999999,801261.0373443983
1206,GOAL,1000000,801425.8291873963
1207,GOAL,999998,801590.3463131732
1208,GOAL,999999,801754.5918874172
1209,GOAL,999998,801918.5649296939
1210,BOUNDARY,-2002,801254.167768595
1211,GOAL,999997,801418.2824112304
1212,GOAL,999997,801582.1262376237
1213,GOAL,999999,801745.7015663644
1214,GOAL,1000000,801909.0082372323
1215,GOAL,999998,802072.0444444445
1216,GOAL,999999,802234.8133223684
1217,GOAL,1000000,802397.3155299918
1218,GOAL,999997,802559.5484400657
1219,GOAL,999998,802721.5159967187
1220,GOAL,999999,802883.218852459
1221,GOAL,999999,803044.6568386569
1222,GOAL,1000000,803205.8314238952
1223,GOAL,999999,803366.7416189697
1224,GOAL,999997,803527.3872549019
1225,GOAL,999997,803687.7706122448
1226,GOAL,999999,803847.8939641109
1227,GOAL,999998,804007.7555012224
1228,GOAL,999997,804167.3558631922
1229,GOAL,999998,804326.6973148901
1230,GOAL,999997,804485.7788617886
1231,GOAL,999999,804644.6035743299
1232,GOAL,999998,804803.1696428572
1233,GOAL,999996,804961.4768856447
1234,GOAL,1000000,805119.5307941653
1235,GOAL,999996,805277.3255060728
1236,GOAL,999998,805434.8665048544
1237,GOAL,999997,805592.1519805982
1238,GOAL,999996,805749.182552504
1239,GOAL,1000000,805905.9628732849
1240,GOAL,999998,806062.4887096775
1241,GOAL,999997,806218.7614826752
1242,GOAL,999997,806374.7826086957
1243,GOAL,999998,806530.5534995977
1244,GOAL,999998,806686.073954984
1245,GOAL,999997,806841.3437751004
1246,GOAL,999999,806996.3659711075
1247,GOAL,999997,807151.1379310344
1248,GOAL,999996,807305.6610576923
1249,GOAL,999999,807459.9391513211
1250,GOAL,1000000,807613.9712
1251,GOAL,999999,807767.7561950439
1252,GOAL,999998,807921.2947284345
1253,GOAL,999999,808074.5889864325
1254,GOAL,999997,808227.6371610846
1255,GOAL,999996,808380.4406374502
1256,GOAL,999998,808533.0023885351
1257,GOAL,999998,808685.3214001592
1258,GOAL,999997,808837.3974562798
1259,GOAL,999999,808989.2335186657
1260,GOAL,999996,809140.8261904762
1261,GOAL,1000000,809292.1816019033
1262,GOAL,999998,809443.2955625991
1263,GOAL,999997,809594.1694378464
1264,GOAL,999998,809744.8053797468
1265,BOUNDARY,-2000,809103.109881423
1266,GOAL,999998,809253.8957345971
1267,GOAL,999998,809404.4435674823
1268,GOAL,1000000,809554.7555205048
1269,GOAL,999998,809704.828999212
1270,GOAL,999998,809854.6661417322
1271,GOAL,999996,810004.2659323368
1272,BOUNDARY,-2003,809365.8954402516
1273,GOAL,999999,809515.6465043206
1274,GOAL,999996,809665.1601255886
1275,GOAL,999999,809814.4415686275
1276,BOUNDARY,-2000,809178.223354232
1277,GOAL,999997,809327.6507439311
1278,GOAL,999997,809476.84428795
1279,BOUNDARY,-2000,808842.3823299452
1280,GOAL,999997,808991.721875
1281,GOAL,999999,809140.8298204527
1282,GOAL,999999,809289.705148206
1283,GOAL,999999,809438.3484021823
1284,GOAL,999998,809586.7593457944
1285,GOAL,999998,809734.9392996109
1286,GOAL,999999,809882.8895800933
1287,GOAL,999997,810030.6083916083
1288,GOAL,999999,810178.099378882
1289,GOAL,999997,810325.3599689682
1290,GOAL,999996,810472.3914728683
1291,GOAL,1000000,810619.1982958947
1292,GOAL,999998,810765.7763157894
1293,GOAL,1000000,810912.1291569992
1294,GOAL,999999,811058.2550231839
1295,GOAL,999999,811204.1552123552
1296,GOAL,999996,811349.8279320988
1297,GOAL,999998,811495.2775636084
1298,GOAL,999997,811640.5023112481
1299,GOAL,999998,811785.5042340262
1300,GOAL,1000000,811930.2846153846
1301,GOAL,1000000,812074.8424289009
1302,GOAL,999996,812219.1751152073
1303,GOAL,999998,812363.2877973906
